,_time,Protocol,Count,Traffic,class_1,class_2
17716,2023-04-12 19:52:06.605290+00:00,TLSv1.3,17,5567,attack,x2_speedup
17717,2023-04-12 19:52:58.094654+00:00,TLSv1.3,2,210,attack,x2_speedup
17718,2023-04-12 19:53:44.413420+00:00,TLSv1.3,24,11622,attack,x2_speedup
17719,2023-04-12 19:53:54.797900+00:00,TLSv1.3,2,210,attack,x2_speedup
17720,2023-04-12 19:54:00.374206+00:00,TLSv1.3,7,930,attack,x2_speedup
17721,2023-04-12 19:54:57.702761+00:00,TLSv1.3,2,210,attack,x2_speedup
17722,2023-04-12 19:25:01.242137+00:00,UDP,359,105905,attack,x2_speedup
17723,2023-04-12 19:25:06.402213+00:00,UDP,412,123352,attack,x2_speedup
17724,2023-04-12 19:25:11.644113+00:00,UDP,358,106034,attack,x2_speedup
17725,2023-04-12 19:25:16.867659+00:00,UDP,352,104885,attack,x2_speedup
17726,2023-04-12 19:25:22.009957+00:00,UDP,353,104629,attack,x2_speedup
17727,2023-04-12 19:25:27.226761+00:00,UDP,355,105580,attack,x2_speedup
17728,2023-04-12 19:25:32.369497+00:00,UDP,416,123685,attack,x2_speedup
17729,2023-04-12 19:25:37.617762+00:00,UDP,363,106457,attack,x2_speedup
17730,2023-04-12 19:25:42.828169+00:00,UDP,351,104627,attack,x2_speedup
17731,2023-04-12 19:25:48.025544+00:00,UDP,353,104795,attack,x2_speedup
17732,2023-04-12 19:25:53.202011+00:00,UDP,354,105495,attack,x2_speedup
17733,2023-04-12 19:25:58.540095+00:00,UDP,414,123517,attack,x2_speedup
17734,2023-04-12 19:26:03.669028+00:00,UDP,357,105952,attack,x2_speedup
17735,2023-04-12 19:26:08.854193+00:00,UDP,353,104791,attack,x2_speedup
17736,2023-04-12 19:26:14.052908+00:00,UDP,353,104804,attack,x2_speedup
17737,2023-04-12 19:26:19.211387+00:00,UDP,363,108145,attack,x2_speedup
17738,2023-04-12 19:26:24.851923+00:00,UDP,423,126999,attack,x2_speedup
17739,2023-04-12 19:26:29.947066+00:00,UDP,354,105509,attack,x2_speedup
17740,2023-04-12 19:26:35.066039+00:00,UDP,352,104884,attack,x2_speedup
17741,2023-04-12 19:26:40.178027+00:00,UDP,357,106193,attack,x2_speedup
17742,2023-04-12 19:26:45.409920+00:00,UDP,414,123512,attack,x2_speedup
17743,2023-04-12 19:26:50.550696+00:00,UDP,351,104627,attack,x2_speedup
17744,2023-04-12 19:26:55.727267+00:00,UDP,356,105880,attack,x2_speedup
17745,2023-04-12 19:27:00.932615+00:00,UDP,355,104959,attack,x2_speedup
17746,2023-04-12 19:27:06.011038+00:00,UDP,356,105045,attack,x2_speedup
17747,2023-04-12 19:27:11.162211+00:00,UDP,358,105827,attack,x2_speedup
17748,2023-04-12 19:27:16.290172+00:00,UDP,349,104468,attack,x2_speedup
17749,2023-04-12 19:27:21.466737+00:00,UDP,418,123844,attack,x2_speedup
17750,2023-04-12 19:27:26.666702+00:00,UDP,357,105956,attack,x2_speedup
17751,2023-04-12 19:27:31.828824+00:00,UDP,348,104391,attack,x2_speedup
17752,2023-04-12 19:27:37.059478+00:00,UDP,356,105203,attack,x2_speedup
17753,2023-04-12 19:27:42.194293+00:00,UDP,358,105660,attack,x2_speedup
17754,2023-04-12 19:27:47.419823+00:00,UDP,414,125369,attack,x2_speedup
17755,2023-04-12 19:27:52.570640+00:00,UDP,360,107218,attack,x2_speedup
17756,2023-04-12 19:27:57.714002+00:00,UDP,357,106568,attack,x2_speedup
17757,2023-04-12 19:28:02.928518+00:00,UDP,359,105908,attack,x2_speedup
17758,2023-04-12 19:28:08.141824+00:00,UDP,348,103773,attack,x2_speedup
17759,2023-04-12 19:28:13.233998+00:00,UDP,351,105245,attack,x2_speedup
17760,2023-04-12 19:28:18.362984+00:00,UDP,357,105127,attack,x2_speedup
17761,2023-04-12 19:28:23.569460+00:00,UDP,411,123270,attack,x2_speedup
17762,2023-04-12 19:28:28.689738+00:00,UDP,358,106040,attack,x2_speedup
17763,2023-04-12 19:28:33.835352+00:00,UDP,356,105041,attack,x2_speedup
17764,2023-04-12 19:28:38.947439+00:00,UDP,386,114265,attack,x2_speedup
17765,2023-04-12 19:28:44.082171+00:00,UDP,317,95084,attack,x2_speedup
17766,2023-04-12 19:28:49.219841+00:00,UDP,359,105905,attack,x2_speedup
17767,2023-04-12 19:28:54.420112+00:00,UDP,353,105409,attack,x2_speedup
17768,2023-04-12 19:28:59.538568+00:00,UDP,416,126756,attack,x2_speedup
17769,2023-04-12 19:29:04.698341+00:00,UDP,360,107440,attack,x2_speedup
17770,2023-04-12 19:29:09.882825+00:00,UDP,355,108039,attack,x2_speedup
17771,2023-04-12 19:29:15.210264+00:00,UDP,364,107550,attack,x2_speedup
17772,2023-04-12 19:29:20.419569+00:00,UDP,353,104796,attack,x2_speedup
17773,2023-04-12 19:29:25.522043+00:00,UDP,413,123839,attack,x2_speedup
17774,2023-04-12 19:29:30.699640+00:00,UDP,363,107448,attack,x2_speedup
17775,2023-04-12 19:29:35.842414+00:00,UDP,361,106686,attack,x2_speedup
17776,2023-04-12 19:29:41.076626+00:00,UDP,358,106206,attack,x2_speedup
17777,2023-04-12 19:29:46.321657+00:00,UDP,361,107273,attack,x2_speedup
17778,2023-04-12 19:29:51.602362+00:00,UDP,416,124684,attack,x2_speedup
17779,2023-04-12 19:29:56.754399+00:00,UDP,363,107440,attack,x2_speedup
17780,2023-04-12 19:30:01.893957+00:00,UDP,361,106460,attack,x2_speedup
17781,2023-04-12 19:30:07.034557+00:00,UDP,358,106214,attack,x2_speedup
17782,2023-04-12 19:30:12.242017+00:00,UDP,364,107348,attack,x2_speedup
17783,2023-04-12 19:30:17.418361+00:00,UDP,356,106204,attack,x2_speedup
17784,2023-04-12 19:30:22.680756+00:00,UDP,423,126092,attack,x2_speedup
17785,2023-04-12 19:30:27.852089+00:00,UDP,356,106037,attack,x2_speedup
17786,2023-04-12 19:30:33.050583+00:00,UDP,359,106287,attack,x2_speedup
17787,2023-04-12 19:30:38.202424+00:00,UDP,360,107029,attack,x2_speedup
17788,2023-04-12 19:30:43.370799+00:00,UDP,359,106450,attack,x2_speedup
17789,2023-04-12 19:30:48.506362+00:00,UDP,361,106451,attack,x2_speedup
17790,2023-04-12 19:30:53.713881+00:00,UDP,427,128875,attack,x2_speedup
17791,2023-04-12 19:30:58.901286+00:00,UDP,360,108227,attack,x2_speedup
17792,2023-04-12 19:31:04.052709+00:00,UDP,359,106901,attack,x2_speedup
17793,2023-04-12 19:31:09.266128+00:00,UDP,365,107600,attack,x2_speedup
17794,2023-04-12 19:31:14.439843+00:00,UDP,354,105873,attack,x2_speedup
17795,2023-04-12 19:31:19.610719+00:00,UDP,420,125018,attack,x2_speedup
17796,2023-04-12 19:31:24.849797+00:00,UDP,361,107276,attack,x2_speedup
17797,2023-04-12 19:31:30.074457+00:00,UDP,359,106283,attack,x2_speedup
17798,2023-04-12 19:31:35.226667+00:00,UDP,365,107609,attack,x2_speedup
17799,2023-04-12 19:31:40.487199+00:00,UDP,358,106206,attack,x2_speedup
17800,2023-04-12 19:31:45.571269+00:00,UDP,359,106291,attack,x2_speedup
17801,2023-04-12 19:31:50.737689+00:00,UDP,421,125893,attack,x2_speedup
17802,2023-04-12 19:31:55.900675+00:00,UDP,357,106133,attack,x2_speedup
17803,2023-04-12 19:32:01.088233+00:00,UDP,357,106123,attack,x2_speedup
17804,2023-04-12 19:32:06.258321+00:00,UDP,363,107274,attack,x2_speedup
17805,2023-04-12 19:32:11.458844+00:00,UDP,360,106527,attack,x2_speedup
17806,2023-04-12 19:32:16.578475+00:00,UDP,360,106379,attack,x2_speedup
17807,2023-04-12 19:32:21.713641+00:00,UDP,421,125915,attack,x2_speedup
17808,2023-04-12 19:32:26.971668+00:00,UDP,355,105959,attack,x2_speedup
17809,2023-04-12 19:32:32.114847+00:00,UDP,365,106984,attack,x2_speedup
17810,2023-04-12 19:32:37.283843+00:00,UDP,357,106741,attack,x2_speedup
17811,2023-04-12 19:32:42.469154+00:00,UDP,358,106205,attack,x2_speedup
17812,2023-04-12 19:32:47.618719+00:00,UDP,358,106209,attack,x2_speedup
17813,2023-04-12 19:32:52.918236+00:00,UDP,418,125679,attack,x2_speedup
17814,2023-04-12 19:32:58.626251+00:00,UDP,370,108014,attack,x2_speedup
17815,2023-04-12 19:33:03.761712+00:00,UDP,427,126411,attack,x2_speedup
17816,2023-04-12 19:33:09.004657+00:00,UDP,354,105873,attack,x2_speedup
17817,2023-04-12 19:33:14.912376+00:00,UDP,366,110764,attack,x2_speedup
17818,2023-04-12 19:33:20.307325+00:00,UDP,432,129329,attack,x2_speedup
17819,2023-04-12 19:33:25.559401+00:00,UDP,358,106368,attack,x2_speedup
17820,2023-04-12 19:33:30.788118+00:00,UDP,420,125837,attack,x2_speedup
17821,2023-04-12 19:33:35.978586+00:00,UDP,361,106451,attack,x2_speedup
17822,2023-04-12 19:33:41.156239+00:00,UDP,363,107275,attack,x2_speedup
17823,2023-04-12 19:33:46.285077+00:00,UDP,417,123639,attack,x2_speedup
17824,2023-04-12 19:33:51.474172+00:00,UDP,302,89188,attack,x2_speedup
17825,2023-04-12 19:33:56.702050+00:00,UDP,364,107534,attack,x2_speedup
17826,2023-04-12 19:34:02.290479+00:00,UDP,421,125746,attack,x2_speedup
17827,2023-04-12 19:34:07.427208+00:00,UDP,354,106040,attack,x2_speedup
17828,2023-04-12 19:34:12.626776+00:00,UDP,362,106529,attack,x2_speedup
17829,2023-04-12 19:34:17.826559+00:00,UDP,421,125919,attack,x2_speedup
17830,2023-04-12 19:34:23.016653+00:00,UDP,355,105965,attack,x2_speedup
17831,2023-04-12 19:34:28.211181+00:00,UDP,366,107520,attack,x2_speedup
17832,2023-04-12 19:34:33.459219+00:00,UDP,359,106449,attack,x2_speedup
17833,2023-04-12 19:34:38.618475+00:00,UDP,361,106459,attack,x2_speedup
17834,2023-04-12 19:34:43.762081+00:00,UDP,418,125679,attack,x2_speedup
17835,2023-04-12 19:34:48.942630+00:00,UDP,359,106283,attack,x2_speedup
17836,2023-04-12 19:34:54.114593+00:00,UDP,361,106659,attack,x2_speedup
17837,2023-04-12 19:34:59.282509+00:00,UDP,359,106739,attack,x2_speedup
17838,2023-04-12 19:35:04.420099+00:00,UDP,356,106042,attack,x2_speedup
17839,2023-04-12 19:35:09.571799+00:00,UDP,361,106609,attack,x2_speedup
17840,2023-04-12 19:35:14.723186+00:00,UDP,363,107452,attack,x2_speedup
17841,2023-04-12 19:35:19.921566+00:00,UDP,419,124936,attack,x2_speedup
17842,2023-04-12 19:35:25.083979+00:00,UDP,358,106819,attack,x2_speedup
17843,2023-04-12 19:35:30.326077+00:00,UDP,362,107184,attack,x2_speedup
17844,2023-04-12 19:35:35.567179+00:00,UDP,360,106531,attack,x2_speedup
17845,2023-04-12 19:35:40.715219+00:00,UDP,360,107208,attack,x2_speedup
17846,2023-04-12 19:35:45.841971+00:00,UDP,416,124680,attack,x2_speedup
17847,2023-04-12 19:35:50.996579+00:00,UDP,360,106369,attack,x2_speedup
17848,2023-04-12 19:35:56.114109+00:00,UDP,362,106738,attack,x2_speedup
17849,2023-04-12 19:36:01.266794+00:00,UDP,361,106911,attack,x2_speedup
17850,2023-04-12 19:36:06.459460+00:00,UDP,357,106119,attack,x2_speedup
17851,2023-04-12 19:36:11.594458+00:00,UDP,357,106285,attack,x2_speedup
17852,2023-04-12 19:36:16.721938+00:00,UDP,364,107532,attack,x2_speedup
17853,2023-04-12 19:36:21.963898+00:00,UDP,421,128266,attack,x2_speedup
17854,2023-04-12 19:36:27.156760+00:00,UDP,360,107849,attack,x2_speedup
17855,2023-04-12 19:36:32.274346+00:00,UDP,364,107148,attack,x2_speedup
17856,2023-04-12 19:36:37.434909+00:00,UDP,356,106213,attack,x2_speedup
17857,2023-04-12 19:36:42.630764+00:00,UDP,361,106447,attack,x2_speedup
17858,2023-04-12 19:36:47.803143+00:00,UDP,363,107448,attack,x2_speedup
17859,2023-04-12 19:36:52.979021+00:00,UDP,413,124440,attack,x2_speedup
17860,2023-04-12 19:36:58.162089+00:00,UDP,364,107356,attack,x2_speedup
17861,2023-04-12 19:37:03.356679+00:00,UDP,362,106529,attack,x2_speedup
17862,2023-04-12 19:37:08.473663+00:00,UDP,374,111139,attack,x2_speedup
17863,2023-04-12 19:37:13.618979+00:00,UDP,338,101111,attack,x2_speedup
17864,2023-04-12 19:37:18.770102+00:00,UDP,361,107280,attack,x2_speedup
17865,2023-04-12 19:37:24.411173+00:00,UDP,423,125913,attack,x2_speedup
17866,2023-04-12 19:37:29.643348+00:00,UDP,366,107027,attack,x2_speedup
17867,2023-04-12 19:37:34.737788+00:00,UDP,358,107654,attack,x2_speedup
17868,2023-04-12 19:37:39.940237+00:00,UDP,421,125090,attack,x2_speedup
17869,2023-04-12 19:37:45.059400+00:00,UDP,358,106201,attack,x2_speedup
17870,2023-04-12 19:37:50.225761+00:00,UDP,365,110523,attack,x2_speedup
17871,2023-04-12 19:37:55.395641+00:00,UDP,360,107764,attack,x2_speedup
17872,2023-04-12 19:38:00.588939+00:00,UDP,358,106039,attack,x2_speedup
17873,2023-04-12 19:38:05.691702+00:00,UDP,362,107524,attack,x2_speedup
17874,2023-04-12 19:38:10.876798+00:00,UDP,358,106219,attack,x2_speedup
17875,2023-04-12 19:38:15.957623+00:00,UDP,419,124922,attack,x2_speedup
17876,2023-04-12 19:38:21.172867+00:00,UDP,361,106651,attack,x2_speedup
17877,2023-04-12 19:38:26.802056+00:00,UDP,369,108561,attack,x2_speedup
17878,2023-04-12 19:38:31.954069+00:00,UDP,411,124272,attack,x2_speedup
17879,2023-04-12 19:38:37.141283+00:00,UDP,362,106741,attack,x2_speedup
17880,2023-04-12 19:38:42.289843+00:00,UDP,361,106902,attack,x2_speedup
17881,2023-04-12 19:38:47.499351+00:00,UDP,358,106206,attack,x2_speedup
17882,2023-04-12 19:38:52.638566+00:00,UDP,357,106124,attack,x2_speedup
17883,2023-04-12 19:38:57.810342+00:00,UDP,363,107606,attack,x2_speedup
17884,2023-04-12 19:39:02.981311+00:00,UDP,419,124926,attack,x2_speedup
17885,2023-04-12 19:39:08.142329+00:00,UDP,365,110240,attack,x2_speedup
17886,2023-04-12 19:39:13.298465+00:00,UDP,365,108631,attack,x2_speedup
17887,2023-04-12 19:39:18.558388+00:00,UDP,363,109655,attack,x2_speedup
17888,2023-04-12 19:39:23.747513+00:00,UDP,368,109208,attack,x2_speedup
17889,2023-04-12 19:39:28.900014+00:00,UDP,353,105761,attack,x2_speedup
17890,2023-04-12 19:39:34.087303+00:00,UDP,420,124964,attack,x2_speedup
17891,2023-04-12 19:39:39.226828+00:00,UDP,363,107222,attack,x2_speedup
17892,2023-04-12 19:39:44.486014+00:00,UDP,360,106948,attack,x2_speedup
17893,2023-04-12 19:39:49.595928+00:00,UDP,357,106250,attack,x2_speedup
17894,2023-04-12 19:39:54.750807+00:00,UDP,361,107244,attack,x2_speedup
17895,2023-04-12 19:39:59.957642+00:00,UDP,363,106571,attack,x2_speedup
17896,2023-04-12 19:40:05.590616+00:00,UDP,421,125868,attack,x2_speedup
17897,2023-04-12 19:40:10.885611+00:00,UDP,358,107004,attack,x2_speedup
17898,2023-04-12 19:40:15.971092+00:00,UDP,360,106329,attack,x2_speedup
17899,2023-04-12 19:40:21.106554+00:00,UDP,423,125406,attack,x2_speedup
17900,2023-04-12 19:40:26.258868+00:00,UDP,359,106707,attack,x2_speedup
17901,2023-04-12 19:40:31.445511+00:00,UDP,358,106166,attack,x2_speedup
17902,2023-04-12 19:40:36.626582+00:00,UDP,356,105997,attack,x2_speedup
17903,2023-04-12 19:40:41.850384+00:00,UDP,364,107652,attack,x2_speedup
17904,2023-04-12 19:40:47.012914+00:00,UDP,417,124728,attack,x2_speedup
17905,2023-04-12 19:40:52.140306+00:00,UDP,356,106193,attack,x2_speedup
17906,2023-04-12 19:40:57.347961+00:00,UDP,363,107026,attack,x2_speedup
17907,2023-04-12 19:41:02.502086+00:00,UDP,363,109044,attack,x2_speedup
17908,2023-04-12 19:41:07.634573+00:00,UDP,365,108146,attack,x2_speedup
17909,2023-04-12 19:41:12.882185+00:00,UDP,365,108184,attack,x2_speedup
17910,2023-04-12 19:41:18.065739+00:00,UDP,415,124558,attack,x2_speedup
17911,2023-04-12 19:41:23.285149+00:00,UDP,360,106981,attack,x2_speedup
17912,2023-04-12 19:41:28.465886+00:00,UDP,359,106248,attack,x2_speedup
17913,2023-04-12 19:41:33.687464+00:00,UDP,355,106077,attack,x2_speedup
17914,2023-04-12 19:41:38.802563+00:00,UDP,364,107324,attack,x2_speedup
17915,2023-04-12 19:41:43.922335+00:00,UDP,361,106579,attack,x2_speedup
17916,2023-04-12 19:41:49.147664+00:00,UDP,417,124730,attack,x2_speedup
17917,2023-04-12 19:41:54.322229+00:00,UDP,363,107218,attack,x2_speedup
17918,2023-04-12 19:41:59.523833+00:00,UDP,358,106783,attack,x2_speedup
17919,2023-04-12 19:42:04.630029+00:00,UDP,358,106171,attack,x2_speedup
17920,2023-04-12 19:42:09.850383+00:00,UDP,363,107566,attack,x2_speedup
17921,2023-04-12 19:42:15.035030+00:00,UDP,360,106333,attack,x2_speedup
17922,2023-04-12 19:42:20.146316+00:00,UDP,418,124997,attack,x2_speedup
17923,2023-04-12 19:42:25.338995+00:00,UDP,361,106867,attack,x2_speedup
17924,2023-04-12 19:42:30.592147+00:00,UDP,357,106079,attack,x2_speedup
17925,2023-04-12 19:42:35.701058+00:00,UDP,361,106577,attack,x2_speedup
17926,2023-04-12 19:42:40.881987+00:00,UDP,361,107246,attack,x2_speedup
17927,2023-04-12 19:42:46.079057+00:00,UDP,356,106005,attack,x2_speedup
17928,2023-04-12 19:42:51.186496+00:00,UDP,424,125492,attack,x2_speedup
17929,2023-04-12 19:42:56.338198+00:00,UDP,359,106938,attack,x2_speedup
17930,2023-04-12 19:43:01.580301+00:00,UDP,357,106084,attack,x2_speedup
17931,2023-04-12 19:43:06.733007+00:00,UDP,359,106255,attack,x2_speedup
17932,2023-04-12 19:43:11.857647+00:00,UDP,363,107562,attack,x2_speedup
17933,2023-04-12 19:43:17.082506+00:00,UDP,363,110277,attack,x2_speedup
17934,2023-04-12 19:43:22.287528+00:00,UDP,424,126563,attack,x2_speedup
17935,2023-04-12 19:43:27.533562+00:00,UDP,359,106243,attack,x2_speedup
17936,2023-04-12 19:43:32.643274+00:00,UDP,357,106083,attack,x2_speedup
17937,2023-04-12 19:43:38.298717+00:00,UDP,427,127189,attack,x2_speedup
17938,2023-04-12 19:43:43.453740+00:00,UDP,358,106166,attack,x2_speedup
17939,2023-04-12 19:43:48.643133+00:00,UDP,359,106247,attack,x2_speedup
17940,2023-04-12 19:43:53.787196+00:00,UDP,362,107488,attack,x2_speedup
17941,2023-04-12 19:43:59.060964+00:00,UDP,360,106339,attack,x2_speedup
17942,2023-04-12 19:44:04.236522+00:00,UDP,424,125496,attack,x2_speedup
17943,2023-04-12 19:44:09.330406+00:00,UDP,358,106616,attack,x2_speedup
17944,2023-04-12 19:44:14.673310+00:00,UDP,359,106857,attack,x2_speedup
17945,2023-04-12 19:44:19.853603+00:00,UDP,361,107412,attack,x2_speedup
17946,2023-04-12 19:44:25.060888+00:00,UDP,357,106079,attack,x2_speedup
17947,2023-04-12 19:44:30.225113+00:00,UDP,423,125861,attack,x2_speedup
17948,2023-04-12 19:44:35.437406+00:00,UDP,358,106166,attack,x2_speedup
17949,2023-04-12 19:44:40.558114+00:00,UDP,357,106088,attack,x2_speedup
17950,2023-04-12 19:44:45.725416+00:00,UDP,358,106161,attack,x2_speedup
17951,2023-04-12 19:44:50.907045+00:00,UDP,362,107326,attack,x2_speedup
17952,2023-04-12 19:44:56.114731+00:00,UDP,363,106751,attack,x2_speedup
17953,2023-04-12 19:45:01.299288+00:00,UDP,420,125611,attack,x2_speedup
17954,2023-04-12 19:45:06.515850+00:00,UDP,359,106247,attack,x2_speedup
17955,2023-04-12 19:45:11.729967+00:00,UDP,364,107648,attack,x2_speedup
17956,2023-04-12 19:45:16.934458+00:00,UDP,352,105521,attack,x2_speedup
17957,2023-04-12 19:45:22.104092+00:00,UDP,361,106569,attack,x2_speedup
17958,2023-04-12 19:45:27.234549+00:00,UDP,421,125697,attack,x2_speedup
17959,2023-04-12 19:45:32.472380+00:00,UDP,359,106252,attack,x2_speedup
17960,2023-04-12 19:45:37.602166+00:00,UDP,358,106166,attack,x2_speedup
17961,2023-04-12 19:45:42.810535+00:00,UDP,368,107818,attack,x2_speedup
17962,2023-04-12 19:45:47.979968+00:00,UDP,356,106163,attack,x2_speedup
17963,2023-04-12 19:45:53.100047+00:00,UDP,356,106011,attack,x2_speedup
17964,2023-04-12 19:45:58.353801+00:00,UDP,420,125615,attack,x2_speedup
17965,2023-04-12 19:46:03.631758+00:00,UDP,358,106165,attack,x2_speedup
17966,2023-04-12 19:46:08.875580+00:00,UDP,366,107650,attack,x2_speedup
17967,2023-04-12 19:46:14.011469+00:00,UDP,355,106087,attack,x2_speedup
17968,2023-04-12 19:46:19.181705+00:00,UDP,369,109781,attack,x2_speedup
17969,2023-04-12 19:46:24.327577+00:00,UDP,423,127577,attack,x2_speedup
17970,2023-04-12 19:46:29.533333+00:00,UDP,355,106556,attack,x2_speedup
17971,2023-04-12 19:46:34.610507+00:00,UDP,358,106170,attack,x2_speedup
17972,2023-04-12 19:46:39.851555+00:00,UDP,366,107654,attack,x2_speedup
17973,2023-04-12 19:46:44.946406+00:00,UDP,354,105833,attack,x2_speedup
17974,2023-04-12 19:46:50.129945+00:00,UDP,362,106669,attack,x2_speedup
17975,2023-04-12 19:46:55.286030+00:00,UDP,420,125611,attack,x2_speedup
17976,2023-04-12 19:47:00.526164+00:00,UDP,361,106411,attack,x2_speedup
17977,2023-04-12 19:47:05.626447+00:00,UDP,359,106243,attack,x2_speedup
17978,2023-04-12 19:47:10.818861+00:00,UDP,357,106922,attack,x2_speedup
17979,2023-04-12 19:47:16.070534+00:00,UDP,359,106405,attack,x2_speedup
17980,2023-04-12 19:47:21.261056+00:00,UDP,366,107476,attack,x2_speedup
17981,2023-04-12 19:47:26.385688+00:00,UDP,417,124723,attack,x2_speedup
17982,2023-04-12 19:47:31.683953+00:00,UDP,358,106174,attack,x2_speedup
17983,2023-04-12 19:47:36.946185+00:00,UDP,364,107490,attack,x2_speedup
17984,2023-04-12 19:47:42.197251+00:00,UDP,360,106683,attack,x2_speedup
17985,2023-04-12 19:47:47.372203+00:00,UDP,425,128298,attack,x2_speedup
17986,2023-04-12 19:47:52.612340+00:00,UDP,359,108096,attack,x2_speedup
17987,2023-04-12 19:47:58.255248+00:00,UDP,368,108631,attack,x2_speedup
17988,2023-04-12 19:48:03.418034+00:00,UDP,421,125050,attack,x2_speedup
17989,2023-04-12 19:48:08.572061+00:00,UDP,354,105838,attack,x2_speedup
17990,2023-04-12 19:48:13.745637+00:00,UDP,361,106420,attack,x2_speedup
17991,2023-04-12 19:48:18.962077+00:00,UDP,362,107318,attack,x2_speedup
17992,2023-04-12 19:48:24.121577+00:00,UDP,360,106491,attack,x2_speedup
17993,2023-04-12 19:48:29.393869+00:00,UDP,361,107063,attack,x2_speedup
17994,2023-04-12 19:48:34.610260+00:00,UDP,419,125501,attack,x2_speedup
17995,2023-04-12 19:48:39.801601+00:00,UDP,364,107490,attack,x2_speedup
17996,2023-04-12 19:48:45.013076+00:00,UDP,356,105997,attack,x2_speedup
17997,2023-04-12 19:48:50.202249+00:00,UDP,359,106610,attack,x2_speedup
17998,2023-04-12 19:48:55.377670+00:00,UDP,419,125342,attack,x2_speedup
17999,2023-04-12 19:49:00.598252+00:00,UDP,362,106489,attack,x2_speedup
18000,2023-04-12 19:49:05.724149+00:00,UDP,356,106001,attack,x2_speedup
18001,2023-04-12 19:49:10.846073+00:00,UDP,364,107496,attack,x2_speedup
18002,2023-04-12 19:49:16.016236+00:00,UDP,361,108421,attack,x2_speedup
18003,2023-04-12 19:49:21.142481+00:00,UDP,360,108011,attack,x2_speedup
18004,2023-04-12 19:49:26.234586+00:00,UDP,368,110436,attack,x2_speedup
18005,2023-04-12 19:49:31.378267+00:00,UDP,361,108719,attack,x2_speedup
18006,2023-04-12 19:49:36.529660+00:00,UDP,419,124882,attack,x2_speedup
18007,2023-04-12 19:49:41.707638+00:00,UDP,357,106079,attack,x2_speedup
18008,2023-04-12 19:49:46.833578+00:00,UDP,362,107332,attack,x2_speedup
18009,2023-04-12 19:49:52.070380+00:00,UDP,360,106487,attack,x2_speedup
18010,2023-04-12 19:49:57.210444+00:00,UDP,357,105921,attack,x2_speedup
18011,2023-04-12 19:50:02.354095+00:00,UDP,362,107307,attack,x2_speedup
18012,2023-04-12 19:50:07.473652+00:00,UDP,417,124723,attack,x2_speedup
18013,2023-04-12 19:50:12.716272+00:00,UDP,354,105833,attack,x2_speedup
18014,2023-04-12 19:50:17.818433+00:00,UDP,372,108150,attack,x2_speedup
18015,2023-04-12 19:50:23.020442+00:00,UDP,356,106011,attack,x2_speedup
18016,2023-04-12 19:50:28.123561+00:00,UDP,356,106163,attack,x2_speedup
18017,2023-04-12 19:50:33.297786+00:00,UDP,363,107218,attack,x2_speedup
18018,2023-04-12 19:50:38.440349+00:00,UDP,354,105838,attack,x2_speedup
18019,2023-04-12 19:50:43.610558+00:00,UDP,420,124969,attack,x2_speedup
18020,2023-04-12 19:50:48.779964+00:00,UDP,364,108104,attack,x2_speedup
18021,2023-04-12 19:50:53.961128+00:00,UDP,359,106243,attack,x2_speedup
18022,2023-04-12 19:50:59.179559+00:00,UDP,358,106371,attack,x2_speedup
18023,2023-04-12 19:51:04.274069+00:00,UDP,366,107438,attack,x2_speedup
18024,2023-04-12 19:51:09.426496+00:00,UDP,354,105833,attack,x2_speedup
18025,2023-04-12 19:51:14.618352+00:00,UDP,422,128824,attack,x2_speedup
18026,2023-04-12 19:51:19.830374+00:00,UDP,359,106881,attack,x2_speedup
18027,2023-04-12 19:51:25.393783+00:00,UDP,371,108873,attack,x2_speedup
18028,2023-04-12 19:51:30.555735+00:00,UDP,420,124964,attack,x2_speedup
18029,2023-04-12 19:51:35.732999+00:00,UDP,356,105997,attack,x2_speedup
18030,2023-04-12 19:51:40.834198+00:00,UDP,361,107250,attack,x2_speedup
18031,2023-04-12 19:51:45.979614+00:00,UDP,357,106079,attack,x2_speedup
18032,2023-04-12 19:51:51.126456+00:00,UDP,359,106251,attack,x2_speedup
18033,2023-04-12 19:51:56.213340+00:00,UDP,363,107385,attack,x2_speedup
18034,2023-04-12 19:52:01.403090+00:00,UDP,361,106416,attack,x2_speedup
18035,2023-04-12 19:52:06.530155+00:00,UDP,415,124558,attack,x2_speedup
18036,2023-04-12 19:52:11.690431+00:00,UDP,359,106251,attack,x2_speedup
18037,2023-04-12 19:52:16.890721+00:00,UDP,361,107250,attack,x2_speedup
18038,2023-04-12 19:52:22.034385+00:00,UDP,359,106243,attack,x2_speedup
18039,2023-04-12 19:52:27.163342+00:00,UDP,358,106161,attack,x2_speedup
18040,2023-04-12 19:52:32.305427+00:00,UDP,361,107229,attack,x2_speedup
18041,2023-04-12 19:52:37.498261+00:00,UDP,360,106330,attack,x2_speedup
18042,2023-04-12 19:52:42.651542+00:00,UDP,418,124800,attack,x2_speedup
18043,2023-04-12 19:52:47.802065+00:00,UDP,361,107240,attack,x2_speedup
18044,2023-04-12 19:52:52.947690+00:00,UDP,356,106011,attack,x2_speedup
18045,2023-04-12 19:52:58.059676+00:00,UDP,358,106165,attack,x2_speedup
18046,2023-04-12 19:53:03.205647+00:00,UDP,365,107553,attack,x2_speedup
18047,2023-04-12 19:53:08.305770+00:00,UDP,360,106943,attack,x2_speedup
