,_time,cpu,host,usage_guest,usage_guest_nice,usage_idle,usage_iowait,usage_irq,usage_nice,usage_softirq,usage_steal,usage_system,usage_user,class_1,class_2
121,2023-04-12 18:05:10+00:00,cpu-total,pi4testbed,0.0,0.0,99.22208281386128,0.0,0.0,0.0,0.0752823086587667,0.0,0.4767879548632003,0.2258469259945585,normal,normal
122,2023-04-12 18:05:20+00:00,cpu-total,pi4testbed,0.0,0.0,99.42312515565332,0.0,0.0,0.0,0.1003260596935706,0.0,0.326059694008667,0.1504890895312314,normal,normal
123,2023-04-12 18:05:30+00:00,cpu-total,pi4testbed,0.0,0.0,98.42026078492128,0.0,0.0,0.0,0.0501504513564685,0.0,0.2507522567549759,1.2788365095671428,normal,normal
124,2023-04-12 18:05:40+00:00,cpu-total,pi4testbed,0.0,0.0,99.6236828845374,0.0,0.0,0.0,0.0250878073196543,0.0,0.2257902659407775,0.1254390366073987,normal,normal
125,2023-04-12 18:05:50+00:00,cpu-total,pi4testbed,0.0,0.0,99.42341438845926,0.0,0.0,0.0,0.0250689395840282,0.0,0.4261719729147997,0.1253446979247011,normal,normal
126,2023-04-12 18:06:00+00:00,cpu-total,pi4testbed,0.0,0.0,99.29701230861318,0.0,0.0,0.0,0.0,0.0,0.4017072558275762,0.3012804418798159,normal,normal
127,2023-04-12 18:06:10+00:00,cpu-total,pi4testbed,0.0,0.0,99.2230576381784,0.0,0.0,0.0,0.0501253132814941,0.0,0.5764411027508595,0.1503759398536002,normal,normal
128,2023-04-12 18:06:20+00:00,cpu-total,pi4testbed,0.0,0.0,99.57286432644328,0.0,0.0,0.0,0.0502512562862667,0.0,0.3266331658287415,0.050251256277126,normal,normal
129,2023-04-12 18:06:30+00:00,cpu-total,pi4testbed,0.0,0.0,99.5488721811812,0.0,0.0,0.0,0.025062656643087,0.0,0.2506265664399884,0.1754385964970506,normal,normal
130,2023-04-12 18:06:40+00:00,cpu-total,pi4testbed,0.0,0.0,99.49824385534887,0.0,0.0,0.0,0.075263421975124,0.0,0.3010536879004962,0.1254390366373759,normal,normal
131,2023-04-12 18:06:50+00:00,cpu-total,pi4testbed,0.0,0.0,99.39864695048142,0.0,0.0,0.0,0.0501127536920446,0.0,0.3257328990028482,0.2255073916005279,normal,normal
132,2023-04-12 18:07:00+00:00,cpu-total,pi4testbed,0.0,0.0,99.37359057880464,0.0,0.0,0.0,0.0751691305450835,0.0,0.3758456527026289,0.1753946379339704,normal,normal
